,Tweet_text,date,username,retweets,uni_handle,compound,Sentiment
3207,#PNB #Housing Finance signs #MoU with IIT #Delhi to develop reusable #PPE kits,2020-05-06 09:04:28+00:00,TheEarthNews1,0,0.0,0.0,Neutral
3208,"PNB Housing Finance signs MoU with IIT Delhi, supporting critical scientific research of KAWACH team in developing sustainable and reusable PPE kits for healthcare workers ",2020-05-06 08:32:44+00:00,indiaedudiary,0,0.0,0.1531,Positive
3209,"I am from IIT Delhi, currently at Booth - am a reviewer of the UN handbook on privacy preserving techniques. What are your credentials again?",2020-05-06 07:36:47+00:00,thisidismine,0,0.0,0.0,Neutral
3210,Reusable #PPE_Kits are Now Possible: #PNB_Housing #Finance Signs MoU with IIT Delhi ,2020-05-06 07:23:12+00:00,TheKunalDhar,0,0.0,0.0,Neutral
3211,Reusable #PPE_Kits are Now Possible: #PNB_Housing #Finance Signs MoU with IIT Delhi https://smestreet.in/msmenews/reusable-ppe-kits-are-now-possible-pnb-housing-finance-signs-mou-with-iit-delhi/,2020-05-06 07:23:05+00:00,BollyFanFare,0,0.0,0.0,Neutral
3212,Reusable #PPE_Kits are Now Possible: #PNB_Housing #Finance Signs MoU with IIT Delhi https://smestreet.in/msmenews/reusable-ppe-kits-are-now-possible-pnb-housing-finance-signs-mou-with-iit-delhi/,2020-05-06 07:23:03+00:00,ReviewStreet1,0,0.0,0.0,Neutral
3213,Reusable #PPE_Kits are Now Possible: #PNB_Housing #Finance Signs MoU with IIT Delhi https://smestreet.in/msmenews/reusable-ppe-kits-are-now-possible-pnb-housing-finance-signs-mou-with-iit-delhi/,2020-05-06 07:23:02+00:00,faizaskari,0,0.0,0.0,Neutral
3214,Reusable #PPE_Kits are Now Possible: #PNB_Housing #Finance Signs MoU with IIT Delhi https://smestreet.in/msmenews/reusable-ppe-kits-are-now-possible-pnb-housing-finance-signs-mou-with-iit-delhi/,2020-05-06 07:23:00+00:00,SMEStreet_in,0,0.0,0.0,Neutral
3215,"#PNB Housing Finance signs MoU with #IIT Delhi, supporting critical scientific research of #KAWACH team in developing sustainable &amp; reusable #PPE kits for healthcare",2020-05-06 06:51:27+00:00,prathod2008,0,0.0,0.1531,Positive
3216,"Please tell us. I studied at IIT Delhi, did internships on machine learning, currently doing my MBA at Chicago Booth. Pray tell, what's your educational background?",2020-05-06 06:49:39+00:00,thisidismine,0,0.0,0.5574,Positive
3217,PNB Housing Finance signs MoU with IIT Delhi https://www.samrudhiglobal.com/market-news/pnb-housing-finance-signs-mou-with-iit-delhi/ #pnb #pnbhousing #stock #covid19 #nse #nseequity #samrudhiglobal,2020-05-06 06:08:25+00:00,SamrudhiGlobal,0,0.0,0.0,Neutral
3218,"PNB Housing Finance Limited - Press Release: PNB Housing Finance Limited has informed the Exchange regarding a press release dated May 06, 2020, titled ""PNB Housing Finance signs MoU with IIT Delhi, supporting critical scientific researchof KAWACH… http://dlvr.it/RW5QVw",2020-05-06 05:50:03+00:00,StkArcNews,0,0.0,-0.296,Negative
3219,"PNB Housing Finance signs MoU with IIT Delhi, supporting critical scientific research of KAWACH team in developing sustainable &amp; reusable PPE kits for healthcare workers ",2020-05-06 05:25:59+00:00,CNBCTV18Live,4,0.0,0.1531,Positive
3220,"#IndiaFightsCorona No fee hike for IITs, IIITs &amp; NITs for academic year 2020-2021 #StayHome #StaySafe Via @HRDMinistry @iitbombay @iitdelhi @PIB_India @ugc_india @DiprNagaland @MyGovNagaland",2020-05-06 05:02:18+00:00,PIBKohima,0,0.0,-0.296,Negative
3221,There is a necessity to innovate #PPE. @TIitkanpur @iiscbangalore @iitbombay @iitdelhi @CSIR_IND @DeptHealthRes @ICMRDELHI,2020-05-06 04:59:28+00:00,sudhee26,1,0.0,0.4939,Positive
3222,https://www.republicworld.com/world-news/uk-news/uk-test-track-and-trace-app-to-roll-out-across-country-by-mid-may.html how many Indian states will come forward for similar app which can be designed by our @iitmadras @iitdelhi @iitbombay @IITKgp @CMOTamilNadu @CMOMaharashtra @CMODelhi,2020-05-06 04:26:37+00:00,tyagu7,0,0.0,0.0,Neutral
3223,Give us a high tech and easy to operate DISINFECTANT gadget for large commercial spaces. We 'll show you how to run the country. @iitbombay @iitmadras @IITKgp @iitdelhi @IITKanpur @drharshvardhan,2020-05-06 04:18:32+00:00,Ravi27B,1,0.0,0.4404,Positive
3224,Non-Veg Cuisine Ghar Jaisa Khana.. Meal for 2@Rs.250/- Only #dilli6onwheels #dilli6onwheels_jiasarai With 2 Outlets in Delhi and Gurgaon Order Online: #Swiggy &amp; #zomato #reliancejio #amazonindia #gurgaon #medanta #instagram #twitter #ihedu #iitdelhi #AIIMS #delhiuniversity,2020-05-06 03:19:56+00:00,Dilli6Onwheel_s,0,0.0,0.0,Neutral
3225,IIT Delhi se PHD.. ,2020-05-06 02:39:38+00:00,VivekNande3,0,0.0,0.0,Neutral
3226,"Yes, everybody knows clearly what it is. IIT Delhi says this. ",2020-05-06 01:53:49+00:00,adagio1618,0,0.0,0.6597,Positive
3227,Can we use artificial raining (cloud seeding) as sanitizing place ..? @PMOIndia @iitbombay @iitdelhi @iitmadras @MoHFW_INDIA @akshaykumar,2020-05-06 01:26:00+00:00,manmohansinghm5,0,0.0,0.0,Neutral
3228,I have complete and utter knowledge of what I am talking about. I'm from one of the best technology institutions in the country IIT Delhi and have worked with the government before.,2020-05-06 01:22:58+00:00,thisidismine,0,0.0,0.6369,Positive
3229,No doubt that IIT Delhi is one of the finest college of this country &amp; offering additional courses catering Character oriented education that instills basic values and ethnic values in one’s psyche. But somehow it seems to fail completely.,2020-05-06 00:31:34+00:00,zakir_jibran,0,0.0,-0.3601,Negative
3230,3/ he was also a Prof at IIT DELHI for a brief period of time. Even the most fiercest critiques of Dr.swamy NEVER EVER crtisize him on his ACADEMIC credentials. That speaks volumes right ?,2020-05-05 19:22:41+00:00,covidiotness,0,0.0,0.0,Neutral
3231,Guess @iitdelhi @crpfindia @BSF_India,2020-05-05 19:16:59+00:00,kunaldeo_kd,0,0.0,0.0,Neutral
3232,Is there any Indian social media network like Facebook....,2020-05-05 17:58:43+00:00,AdityaT65359147,0,0.0,0.3612,Positive
3233,Is there any Indian social media network like Facebook....,2020-05-05 17:58:28+00:00,AdityaT65359147,0,0.0,0.3612,Positive
3234,"Educated at Houston, Texas, taught at IIT, Delhi. Students include #RaghuramRajan . But for the last 26 is years he has been working with tribals in MP.",2020-05-05 17:54:38+00:00,ProfHariSeldon,0,0.0,0.0,Neutral
3235,"to be monitored even more closely than usual, and stopped from going down the wrong path like these.Considering how in sophisticated colleges like IIT Delhi I see people do smoking/alcohol boozing regularly and get involved in shit like this I amn't surprised to see others do so.",2020-05-05 17:45:01+00:00,nagori_shreyans,0,0.0,0.2105,Positive
3236,Excellent information for aspirants of ICS,2020-05-05 16:58:10+00:00,AnilKum24113496,0,0.0,0.5719,Positive
3237,"@iitdelhi @iitbombay @iitmadras @IITKgp @IITKanpur Is scrapping JEE Advanced this year a possibility ? Are you looking at alternatives ? Even if there hasn't been one yet, are you planning for a discussion on this ? Please let us know ! #JEEAdvanced #iitjee #nationwantstoknow",2020-05-05 16:33:08+00:00,Sukhethk,0,0.0,0.6288,Positive
3238," Attention Students! No fee hike will be introduced for IITs, IIITs, and NITs for the academic year 2020-21. #StayHome #StaySafe Via @HRDMinistry @narendramodi @DrRPNishank @iitbombay @iitdelhi @DDNewslive @airnewsalerts @PIB_India @ugc_india",2020-05-05 16:29:46+00:00,COVIDNewsByMIB,16,0.0,-0.3595,Negative
3239," .....I wonder y Rajan is wating his time and reputation both. He is such a learned person with excellent academic records. Gold Medalist IIT Delhi, Gold Medalist IIM-A and a PhD from an American university.",2020-05-05 16:29:21+00:00,Sachin_vedic,0,0.0,0.5719,Positive
3240,"NEET, JEE Main exams to be held in July; schedule for pending CBSE exams this week https://government.economictimes.indiatimes.com/news/education/neet-jee-main-exams-to-be-held-in-july-schedule-for-pending-cbse-exams-this-week/75552900 via @ET_Government @SupportNEET @DG_NTA @cbseindia29 @IITKgp @iitbombay @iitmadras @IITKanpur @iitdelhi @HRDMinistry @drashwathcn",2020-05-05 16:02:33+00:00,ET_Government,0,0.0,0.0,Neutral
3241,"@ACerSNews has featured our work on design of glasses through deep learning published in @RoySocChem #MaterialsHorizons. The models are shared through a software package python for glass genomics (pyggi, http://pyggi.iitd.ac.in). @iitdelhi @ramgopal_rao",2020-05-05 15:38:25+00:00,anoopnm007,2,0.0,0.34,Positive
3242,"A Flight Indestinate. An article written by my daughter Divya Dwivedi, Associate Professor, IIT Delhi published in the European Journal of Psychoanalysis in the backdrop of Covid 19 battle across the globe in the absence of appropriate health system http://www.journal-psychoanalysis.eu/a-flight-indestinate-divya-dwivedi/",2020-05-05 15:08:00+00:00,rakvedi,3,0.0,-0.3818,Negative
3243,We are actively hiring for the Position of Project Manager to join our Corporate Relations Team at IIT Delhi! Interested candidates can find the job description and application form here: https://forms.gle/h7967rS75YQAyB2S8 #Hiring #jobopening #corporaterelations #iitdelhi #ApplyNow,2020-05-05 14:06:59+00:00,iitdcr,1,0.0,0.7574,Positive
3244,"FDA, NATO, ISO 9001, ISO 14001, GMP, and CE certified and manufactured under Industry-Academia partnership with @iitdelhi, @Clensta_India #antimicrobial #bodysanitisation Solution and #headsanitation solution are loaded with #bactericidal, #fungicidal, and #viricidal properties.",2020-05-05 13:21:02+00:00,puneetiimc,0,0.0,0.5574,Positive
3245,Photoconductivity in thermoelectric bismuth telluride crystals comprises of a Seebeck contribution in addition to the conductivity due to photocarriers whose analysis reveals a characteristic temperature of ~230 K in the system. @iitdelhi ,2020-05-05 13:04:38+00:00,AIP_Publishing,3,0.0,0.0,Neutral
3246,Designing new oxide glass compositions can be an arduous process—but deep learning models can help. Researchers @iitdelhi developed composition-property deep learning models for eight key oxide glass properties and made the software available publicly. https://bit.ly/35AImtW,2020-05-05 13:00:10+00:00,ACerSNews,2,0.0,0.4019,Positive
3247,"Good News for IIT, IIIT & NIT aspirants! Union HRD Minister @DrRPNishank announces no fee hike will be introduced for IITs, IIITs, and NITs for the academic year 2020-21. #CoronavirusEffect @iitbbs @iitdelhi @nitrourkela @iiit_hyderabad @IIITfriends @IIITB_official",2020-05-05 12:48:49+00:00,DebasisJourno,0,0.0,0.2481,Positive
3248,"@Cambridge_Uni ,@Swamy39 @ishafoundation,@isro,@iitdelhi @IITKanpur,@iitbombay https://youtu.be/tKodj0kChxk,@DRDO_India Go through it,if it found wrong so please proov it Desh ko pta chle vedic &amp; modern physics Mai kaun shi h",2020-05-05 12:26:27+00:00,pratapsingh2028,0,0.0,-0.0281,Neutral
3249,.@iitdelhi professors work with #Delhi #Government to create #Technology #Innovation #Group for #COVID management. Read full report at https://bit.ly/3c8sCRv,2020-05-05 12:18:24+00:00,educationtimes,0,0.0,0.5719,Positive
3250,"IIT JEE Advance should be held separately this time by removing attempt, age and 12th marks restrictions to facilitate EWS, medical aspirants and academically weaker students. @iitdelhi @iitcouncil @HRDMinistry @RSSorg @BJP4India @rashtrapatibhvn @PMOIndia @narendramodi @Swamy39",2020-05-05 12:00:04+00:00,Siddharth_MOZ,1,0.0,-0.4404,Negative
3251,"Let it be low cost test kits developed by iit delhi Or covid19 test bus by iit alumni council , I hardly see any coverage on main stream hindi media Or english news. unfortunatley All channels go for trp only.",2020-05-05 11:05:07+00:00,proud_jain,1,0.0,-0.2732,Negative
3252,Well done.,2020-05-05 10:50:47+00:00,AnilD2203,0,0.0,0.2732,Positive
3253,education and achievements. We need to make sure to separate education and wisdom. There is almost zero correlation between the two especially in case 2/2,2020-05-05 10:30:30+00:00,BatigolMessi,0,0.0,0.6908,Positive
3254,"@rakheshster Hi Sasi, I am RKr and we did http://B.Tech (CSE) together at IIT Delhi. I located you on LinkedIn but can't send a Connect message to you. Can you DM me with your email-id, so that I can message you?",2020-05-05 10:30:17+00:00,rkrgarg,0,0.0,0.0,Neutral
3255,Let me tell you about his education: Undergrad: IIT Delhi @iitdelhi MS: University of Pennsylvania @Penn MBA: Harvard Business School @HarvardHBS Professional Career: Partner: McKinsey @McKinsey Partner: Omdiyar Network He basically belongs to the top 1% in terms of 1/2,2020-05-05 10:30:08+00:00,BatigolMessi,0,0.0,0.2023,Positive
3256,I tried http://Www.womcounts.com but couldnt launch without funding,2020-05-05 10:03:37+00:00,BabrooWahen,0,0.0,0.0,Neutral
3257,These strict eligibility conditions by IITs must be removed as they only suit to those who can afford expensive coaching institutions. This time IITs must use this #coronavirus situation as an opportunity to conduct JEE Advanced separately by removing restrictions @iitdelhi @ANI,2020-05-05 09:47:47+00:00,Siddharth_MOZ,0,0.0,0.5859,Positive
3258,"An IIMA grad, An IIT Delhi drop out, A government officer and a serial entrepreneur, Amar when decided to follow his love for Food and started *Chakhna Shot* Thanks #modivation vishalmodi modivationbyvishal Listen… https://www.instagram.com/p/B_zTYvIFvNV/?igshid=4410as7q3ezn",2020-05-05 09:44:47+00:00,ChakhnaShot,0,0.0,0.7184,Positive
3259,I said the mindset in Indians is that way,2020-05-05 09:41:23+00:00,aryan9002,0,0.0,0.0,Neutral
3260,So you believe that these private engineering colleges are very good places for advance studies where they only care that those who enrolled there have paid their fees.,2020-05-05 09:27:50+00:00,Siddharth_MOZ,0,0.0,0.7501,Positive
3261,It's not Harvard where students have various intellectual persiuts .....the environment at IIT in unidirectional most of them are engineers,2020-05-05 09:26:32+00:00,aryan9002,0,0.0,0.5106,Positive
3262,@iitmadras @iitbombay @iitdelhi @IITKgp @IITKanpur Hope you will do something useful like this to help differently abled people.,2020-05-05 09:24:09+00:00,Ponniyi56933268,0,0.0,0.875,Positive
3263,Impove the mindset of students ...the treat IIT as a job getting Centre rather than an institution of advanced learning,2020-05-05 09:22:41+00:00,aryan9002,0,0.0,0.5719,Positive
3264,"IIT JEE Advance should be held separately this time by removing attempt, age and 12th marks restrictions to facilitate EWS, medical aspirants and academically weaker students. @iitdelhi @iitcouncil @HRDMinistry @RSSorg @BJP4India @rashtrapatibhvn @PMOIndia @narendramodi @Swamy39",2020-05-05 09:14:23+00:00,Siddharth_MOZ,0,0.0,-0.4404,Negative
3265,"If you are an IIT Alumnus and wants to be part of nation building then join http://www.iitlogin.com IIT Alumni Council is the largest global body of alumni , students &amp; faculty across all 23 IITs having 100+ city chapters . @IITKanpur @iitroorkee @iitbombay @iitdelhi @iitmadras",2020-05-05 09:10:49+00:00,iitcouncil,3,0.0,0.296,Positive
3266,Very good initiative.. Proud of you guys.,2020-05-05 09:07:51+00:00,RahulDubeyOne,0,0.0,0.762,Positive
3267,@iitdelhi . Respected gentleman i urge you to cancel the criteria for jee mains n advanced of 75% in boards due to covid19. Many students will qualify. Due to this criteria many will not be able to complete their dreams. Covid19 has affected students miserably.,2020-05-05 09:00:54+00:00,yashpatil51515,0,0.0,0.2732,Positive
3268,"JEE-Mains to be held from July 18-23, NEET on July 26: HRD Minister Ramesh Pokhriyal ‘Nishank’ @nta @iitbombay @iitdelhi @IITGuwahati @IITKanpur @iitmadras @IITKgp @HRDMinistry @DrRPNishank @dhruv_rathee @resoiitjee @ALLENkota",2020-05-05 08:50:04+00:00,_vijaychoudhary,0,0.0,0.0,Neutral
3269,"Because 1. They are ones who in future can perform better 2. The current ""two continuous attempts rule"" is such a drawback that those who gets compartment in 12th does not get any chance even to give the JEE Advance exam 3. Two tier test for admission in IITs is a hurdle for them",2020-05-05 08:27:27+00:00,Siddharth_MOZ,0,0.0,0.2869,Positive
3270,"#IIT #JEE ( Main), IIT JEE (Advance), #NEET2020 &amp; #CBSE Examinations Update Via #JkLatestUpdates @diprjk @DG_NTA @cbseindia29 @iitmadras @iitbombay @iitdelhi @IITKgp @IITGuwahati",2020-05-05 08:03:06+00:00,JkLatestUpdates,0,0.0,0.0,Neutral
3271,India’s first #COVID19 Test Bus launched in Mumbai- An IIT Alumni Council initiative The Test Bus is based on the indigenous Kodoy Technology Stack and executed by partner organizations led by IIT alumni. Great initiative done by IIT Alumni and congratulations @iitdelhi ,2020-05-05 07:49:26+00:00,raghavanBM,0,0.0,0.8591,Positive
3272,Hmm. hope they will take a note of this coz this year is something else. They shouldn't be too harsh on student.,2020-05-05 07:45:58+00:00,HinduOpinion,0,0.0,0.6492,Positive
3273,@iitdelhi probable date for advanced?,2020-05-05 07:45:38+00:00,AshirwadKarande,0,0.0,0.25,Positive
3274,"IIT JEE Advance should be held separately this time by removing attempt, age and 12th marks restrictions to facilitate EWS, medical aspirants and academically weaker students. @iitdelhi @iitcouncil @HRDMinistry @RSSorg @BJP4India @rashtrapatibhvn @PMOIndia @narendramodi @Swamy39",2020-05-05 07:42:58+00:00,Siddharth_MOZ,1,0.0,-0.4404,Negative
3275,"Kindly remove attempt, age and 12th marks restrictions from JEE Main and JEE Advanced this time to facilitate medical aspirants, EWS and academically weaker students. @HRDMinistry @iitcouncil @iitdelhi @RSSorg @PMOIndia @narendramodi @BJP4India @DG_NTA #EducationMinisterGoesLive",2020-05-05 07:08:50+00:00,Siddharth_MOZ,0,0.0,0.3182,Positive
